# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
4.40490,0.68292,14.79165,17.54777
4.41915,0.65324,7.18246,-10.88817
4.43339,0.74617,10.42001,11.42058
4.44774,0.94180,11.34281,-8.70172
4.46967,0.55382,26.37130,-36.56962
4.48682,0.55114,10.51329,-10.35233
4.50302,0.57579,5.64937,1.15372
4.51981,0.94488,25.50982,27.98075
4.53612,0.46927,28.92087,32.46701
4.55435,0.35155,18.53271,16.47527
4.57047,0.42583,14.42086,-21.85491
4.58572,0.39525,2.27040,1.03076
4.60136,0.39735,5.45977,3.44537
4.61629,0.45139,4.81051,-7.29954
4.63165,0.78106,20.18645,-24.03557
4.64829,0.43929,21.89645,24.09007
4.66414,0.45182,2.23611,-1.59194
4.67834,0.29718,11.07978,0.71974
4.69310,0.40012,6.61848,9.97156
4.70949,0.40349,3.45249,-1.72294
4.72496,0.36627,2.94652,-2.25375
4.74016,0.29445,4.11904,1.87698
4.75771,1.07090,60.62654,68.87473
4.77401,0.23222,58.13491,48.30391
4.79042,0.23543,3.51552,-5.12491
4.80574,0.33590,8.99873,13.43454
4.81989,0.38091,45.04591,-68.02014
4.83389,0.13669,22.18019,-18.39238
4.85496,0.31356,15.99973,-15.94344
4.88030,0.32250,2.60743,-2.75352
4.89909,0.20848,7.71068,11.70476
4.91463,0.50246,19.38536,-5.34740
4.93027,0.39131,9.81822,-14.44938
4.94635,0.76849,24.51439,-33.04061
4.96359,1.19752,18.65266,-15.59987
4.98817,1.34566,12.44136,-6.83216
5.00454,0.46424,71.92529,84.82284
5.01901,2.14611,121.47050,88.73410
5.03440,1.86368,30.07342,38.06463
5.05114,1.15390,46.97538,-14.86747
5.06644,1.84611,51.49110,-76.89538
5.08105,1.23099,45.35965,-2.25137
5.09555,0.61423,51.28969,77.17942
5.11135,2.85753,173.39130,257.22810
5.12638,0.69035,155.88480,90.33436
5.14275,1.02688,39.63105,-27.51218
5.15867,1.85438,45.21553,65.40841
5.17702,1.63022,36.46793,43.24907
5.19288,2.01228,28.98207,30.20812
5.21076,1.11067,69.66156,87.22800
5.22582,1.93064,66.45673,-0.14219
5.24064,1.86096,15.32953,-1.15070
5.25669,1.38802,45.87159,7.82810
5.27736,1.53365,50.54049,-76.69393
5.29603,1.47007,48.32165,8.00485
5.31470,1.39537,51.72309,71.89565
5.33377,0.86191,33.48867,6.29838
5.35258,1.81517,55.64742,-70.77177
5.37017,1.39010,43.82142,-6.78416
5.38947,2.00507,38.42571,18.58590
5.40919,0.85478,79.75845,-82.07016
5.42806,1.21789,53.64377,-65.48708
5.44513,0.94497,14.18213,-7.95275
5.46488,1.10045,8.14971,4.93146
5.49142,1.53031,27.41406,41.58459
5.50933,1.11043,31.65327,46.63815
5.52602,0.27591,88.68254,-134.34230
5.54043,1.88113,131.12270,-194.73350
5.55634,0.31610,143.73750,217.60040
5.57081,0.56920,45.46892,57.42678
5.58786,1.68225,72.42297,72.61742
5.60381,1.76378,13.55669,12.78793
5.61994,2.11443,51.47693,-1.07486
5.63499,0.97848,75.01461,-103.40710
5.65063,0.95044,4.10362,-5.95765
5.66686,1.87819,58.25821,-88.14197
5.68344,3.07914,80.45939,-121.84340
5.69877,0.50222,219.02400,146.54680
5.71392,1.48241,103.05670,-54.46357
5.73147,0.92617,46.07326,61.28406
5.74540,1.81508,67.37810,-51.45511
5.75951,0.36522,125.85360,-134.02590
5.77536,1.34672,96.62265,-57.20321
5.79151,0.46345,56.60641,78.05481
5.80755,1.93270,105.46810,154.22920
5.82271,0.29876,123.27430,-186.25390
5.83706,0.65908,30.02435,41.10573
5.85117,0.23899,31.51871,-10.59230
5.86677,0.46281,21.42362,-32.48762
5.88316,0.42704,48.62035,51.19989
5.89806,0.39707,49.58440,-12.69232
5.91279,0.36212,49.16315,-27.23477
5.92752,0.91262,79.40617,94.59194
5.94306,0.39131,76.18082,85.19656
5.95947,0.63996,63.22310,-77.10439
5.97481,0.58255,3.57682,-0.78030
5.99881,0.54623,6.28386,-8.44035
6.01823,0.29805,21.04605,27.12093
6.03387,0.73018,30.91850,17.30889
6.04906,0.62290,19.06024,-28.91537
6.06411,0.26248,42.70680,28.50376
6.08002,1.05597,82.69198,98.04281
6.09465,0.27142,86.42255,-63.22029
6.10821,0.89940,60.60562,15.38693
6.12460,0.29889,38.04753,56.31218
6.14162,0.18523,17.38433,-0.24506
6.15805,0.79560,52.78376,-75.33152
6.17387,0.41366,42.93864,-1.40374
6.18951,0.16442,11.63728,-17.64092
6.21107,0.19404,2.46109,2.50667
6.24340,0.29592,11.14186,16.51317
6.26376,0.11896,11.85118,-5.31764
6.27998,0.14808,5.57009,-6.86551
6.29640,0.20555,9.31238,14.10575
6.31158,0.31542,10.22082,1.58540
6.32821,0.13305,12.02725,-10.00437
6.34350,0.11130,2.74799,3.87236
6.35906,0.05909,3.73252,-4.72420
6.37536,0.13775,5.87858,0.59704
6.39131,0.11712,1.60914,0.09531
6.40607,0.04988,6.26653,4.12683
6.42012,0.15886,7.30909,10.70614
6.43728,0.22980,10.01787,-9.84935
6.45326,0.09787,8.49281,0.26961
6.46898,0.15097,6.74018,8.30396
6.48496,0.11094,8.56397,-10.61023
6.50933,0.12017,0.98940,0.85699
6.52637,0.07951,2.89464,2.98485
6.54320,0.07936,2.18554,-3.27811
6.55896,0.05878,4.24750,5.54855
6.57483,0.03971,2.28359,-1.11774
6.59080,0.06974,3.95147,2.43562
6.60542,0.06762,3.07697,-0.97856
