# Object: Mercury
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
6.93964,1.94658,130.14830,0.03769,0.03769,0.03769
6.95702,1.33158,120.10750,0.02513,0.02513,0.02513
6.97374,2.13777,133.26970,0.04159,0.04159,0.04159
6.98922,1.48192,122.56200,0.02820,0.02820,0.02820
7.00422,2.61903,141.12700,0.05141,0.05141,0.05141
7.02035,1.60192,124.52110,0.03065,0.03065,0.03065
7.03694,0.60232,108.20110,0.01025,0.01025,0.01025
7.06496,3.56724,156.60800,0.07076,0.07076,0.07076
7.08311,3.61642,157.41100,0.07176,0.07176,0.07176
7.09968,2.91947,146.03220,0.05754,0.05754,0.05754
7.11537,3.05337,148.21830,0.06027,0.06027,0.06027
7.13010,0.55665,107.45560,0.00932,0.00932,0.00932
7.14688,2.61743,141.10080,0.05138,0.05138,0.05138
7.16212,0.67547,109.39550,0.01174,0.01174,0.01174
7.19184,0.68618,109.57030,0.01196,0.01196,0.01196
7.21947,1.39585,121.15660,0.02645,0.02645,0.02645
7.23685,1.12396,116.71780,0.02090,0.02090,0.02090
7.25508,1.74458,126.85030,0.03356,0.03356,0.03356
7.27206,3.05645,148.26860,0.06034,0.06034,0.06034
7.28722,1.94416,130.10870,0.03764,0.03764,0.03764
7.31201,1.43899,121.86110,0.02733,0.02733,0.02733
7.33002,0.93990,113.71260,0.01714,0.01714,0.01714
7.34548,1.69690,126.07190,0.03259,0.03259,0.03259
7.37093,0.82441,111.82700,0.01478,0.01478,0.01478
7.38721,2.01762,131.30820,0.03914,0.03914,0.03914
7.40531,3.26453,151.66570,0.06458,0.06458,0.06458
7.42235,0.17194,101.17450,0.00147,0.00147,0.00147
7.43962,0.72342,110.17820,0.01272,0.01272,0.01272
7.45752,7.26103,180.00000,0.10000,0.10000,0.10000
7.47444,6.95860,180.00000,0.10000,0.10000,0.10000
7.49193,1.02530,115.10690,0.01888,0.01888,0.01888
7.50911,1.89861,129.36510,0.03671,0.03671,0.03671
7.53542,0.89997,113.06070,0.01633,0.01633,0.01633
7.55504,5.36823,180.00000,0.10000,0.10000,0.10000
7.57268,10.31001,180.00000,0.10000,0.10000,0.10000
7.58793,9.98138,180.00000,0.10000,0.10000,0.10000
7.60331,2.61325,141.03260,0.05129,0.05129,0.05129
7.62037,2.90569,145.80710,0.05726,0.05726,0.05726
7.63725,4.36226,169.58800,0.08698,0.08698,0.08698
7.65512,3.22219,150.97450,0.06372,0.06372,0.06372
7.67274,0.56356,107.56830,0.00946,0.00946,0.00946
7.71104,1.58121,124.18300,0.03023,0.03023,0.03023
7.73622,1.00382,114.75620,0.01845,0.01845,0.01845
7.76421,3.59140,157.00240,0.07125,0.07125,0.07125
7.78245,4.57579,173.07420,0.09134,0.09134,0.09134
7.80079,0.41564,105.15330,0.00644,0.00644,0.00644
7.81696,6.81979,180.00000,0.10000,0.10000,0.10000
7.83203,4.49352,171.73090,0.08966,0.08966,0.08966
7.85706,5.50349,180.00000,0.10000,0.10000,0.10000
7.87612,4.63566,174.05150,0.09256,0.09256,0.09256
7.89256,2.07156,132.18880,0.04024,0.04024,0.04024
7.90813,1.15617,117.24360,0.02155,0.02155,0.02155
7.92399,2.85029,144.90260,0.05613,0.05613,0.05613
7.93957,1.97993,130.69270,0.03837,0.03837,0.03837
7.95573,3.98125,163.36730,0.07921,0.07921,0.07921
7.97077,2.87535,145.31180,0.05664,0.05664,0.05664
7.98821,0.86278,112.45360,0.01557,0.01557,0.01557
8.01352,2.08631,132.42960,0.04054,0.04054,0.04054
8.03062,5.69593,180.00000,0.10000,0.10000,0.10000
8.04599,11.32571,180.00000,0.10000,0.10000,0.10000
8.06268,8.80777,180.00000,0.10000,0.10000,0.10000
8.08301,4.08588,165.07570,0.08134,0.08134,0.08134
8.09888,2.55670,140.10940,0.05014,0.05014,0.05014
8.11451,3.15604,149.89460,0.06237,0.06237,0.06237
8.12981,3.58936,156.96910,0.07121,0.07121,0.07121
8.14811,0.37660,104.51590,0.00564,0.00564,0.00564
8.17444,3.16514,150.04310,0.06255,0.06255,0.06255
8.20425,1.95040,130.21060,0.03776,0.03776,0.03776
8.22425,3.50479,155.58850,0.06949,0.06949,0.06949
8.24054,3.09138,148.83890,0.06105,0.06105,0.06105
8.25897,3.26647,151.69740,0.06462,0.06462,0.06462
8.27541,0.39469,104.81120,0.00601,0.00601,0.00601
8.29280,3.53729,156.11900,0.07015,0.07015,0.07015
8.30958,2.37766,137.18620,0.04648,0.04648,0.04648
8.33404,9.14518,180.00000,0.10000,0.10000,0.10000
8.35199,9.75094,180.00000,0.10000,0.10000,0.10000
8.37022,1.29134,119.45040,0.02431,0.02431,0.02431
8.38679,1.39142,121.08440,0.02636,0.02636,0.02636
8.40155,8.84310,180.00000,0.10000,0.10000,0.10000
8.41754,8.13663,180.00000,0.10000,0.10000,0.10000
8.43317,1.79834,127.72800,0.03466,0.03466,0.03466
8.44814,15.50061,180.00000,0.10000,0.10000,0.10000
8.46302,9.27577,180.00000,0.10000,0.10000,0.10000
8.49091,7.42986,180.00000,0.10000,0.10000,0.10000
8.51083,4.66447,174.52190,0.09315,0.09315,0.09315
8.52726,3.81890,160.71670,0.07590,0.07590,0.07590
8.54368,8.79081,180.00000,0.10000,0.10000,0.10000
8.55813,8.30092,180.00000,0.10000,0.10000,0.10000
8.57424,3.24683,151.37670,0.06422,0.06422,0.06422
8.58965,3.22650,151.04480,0.06381,0.06381,0.06381
8.60626,3.65030,157.96410,0.07246,0.07246,0.07246
8.62259,2.22748,134.73440,0.04342,0.04342,0.04342
8.64770,2.17166,133.82300,0.04228,0.04228,0.04228
8.66577,0.83487,111.99780,0.01500,0.01500,0.01500
8.68282,1.86583,128.82980,0.03604,0.03604,0.03604
8.71167,2.56622,140.26480,0.05033,0.05033,0.05033
8.73142,1.99422,130.92600,0.03866,0.03866,0.03866
8.75245,2.02350,131.40410,0.03926,0.03926,0.03926
8.76909,2.17101,133.81240,0.04227,0.04227,0.04227
8.78700,0.33683,103.86660,0.00483,0.00483,0.00483
8.81160,2.16894,133.77860,0.04222,0.04222,0.04222
8.83474,1.41196,121.41980,0.02677,0.02677,0.02677
8.86369,15.76131,180.00000,0.10000,0.10000,0.10000
8.88125,14.22098,180.00000,0.10000,0.10000,0.10000
8.89831,4.21870,167.24410,0.08406,0.08406,0.08406
8.91473,4.14739,166.07980,0.08260,0.08260,0.08260
8.93325,6.67890,180.00000,0.10000,0.10000,0.10000
8.94970,1.67877,125.77580,0.03222,0.03222,0.03222
8.97613,1.56349,123.89370,0.02987,0.02987,0.02987
8.99377,6.42868,180.00000,0.10000,0.10000,0.10000
9.01084,9.46450,180.00000,0.10000,0.10000,0.10000
9.02630,3.86460,161.46280,0.07683,0.07683,0.07683
9.04408,0.78057,111.11130,0.01389,0.01389,0.01389
